run_id,seed,network_type,network_kwargs,n_nodes,a0,ratio,beta_I,b,g_I,I0,X0_frac,init_method,strategy_choice_func,tau,policy,seeded_nodes,steps_run,converged,X_final,I_final,high_adoption,t_half,t_high,clusters_n_final,cluster_max_final,cluster_mean_final,X0,I0_grid,beta_I_grid,low_adoption
118,241,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.05,random,logit,0.2,none,15,1,True,0.0,0.0,0,,,0,0,0.0,0.05,0.0,2.0,1
119,242,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.05,random,logit,0.2,none,15,1,True,0.0,0.0,0,,,0,0,0.0,0.05,0.0,2.0,1
120,243,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
121,244,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
122,245,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
123,246,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
124,247,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
125,248,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
126,249,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
127,250,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
128,251,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
129,252,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
130,253,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
131,254,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.05,random,logit,0.2,none,15,1,True,0.0,0.023,0,,,0,0,0.0,0.05,0.025,2.0,1
132,255,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
133,256,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
134,257,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
135,258,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
136,259,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
137,260,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
138,261,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
139,262,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
140,263,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
141,264,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
142,265,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
143,266,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.05,random,logit,0.2,none,15,1,True,0.0,0.046,0,,,0,0,0.0,0.05,0.05,2.0,1
144,267,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
145,268,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
146,269,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
147,270,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
148,271,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
149,272,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
150,273,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
151,274,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
152,275,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
153,276,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
154,277,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
155,278,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.05,random,logit,0.2,none,15,1,True,0.0,0.069,0,,,0,0,0.0,0.05,0.07500000000000001,2.0,1
156,279,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
157,280,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
158,281,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
159,282,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
160,283,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
161,284,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
162,285,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
163,286,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
164,287,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
165,288,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
166,289,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
167,290,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.05,random,logit,0.2,none,15,1,True,0.0,0.092,0,,,0,0,0.0,0.05,0.1,2.0,1
168,291,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
169,292,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
170,293,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
171,294,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
172,295,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
173,296,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
174,297,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
175,298,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
176,299,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
177,300,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
178,301,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
179,302,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.05,random,logit,0.2,none,15,1,True,0.0,0.115,0,,,0,0,0.0,0.05,0.125,2.0,1
180,303,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
181,304,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
182,305,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
183,306,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
184,307,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
185,308,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
186,309,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
187,310,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
188,311,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
189,312,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
190,313,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
191,314,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.138,0,,,0,0,0.0,0.05,0.15000000000000002,2.0,1
192,315,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
193,316,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
194,317,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
195,318,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
196,319,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
197,320,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
198,321,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
199,322,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
200,323,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
201,324,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
202,325,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
203,326,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.05,random,logit,0.2,none,15,1,True,0.0,0.161,0,,,0,0,0.0,0.05,0.17500000000000002,2.0,1
204,327,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
205,328,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
206,329,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
207,330,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
208,331,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
209,332,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
210,333,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
211,334,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
212,335,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
213,336,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
214,337,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
215,338,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.05,random,logit,0.2,none,15,1,True,0.0,0.184,0,,,0,0,0.0,0.05,0.2,2.0,1
216,339,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
217,340,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
218,341,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
219,342,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
220,343,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
221,344,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
222,345,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
223,346,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
224,347,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
225,348,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
226,349,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
227,350,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.1,random,logit,0.2,none,30,1,True,0.0,0.0,0,,,0,0,0.0,0.1,0.0,2.0,1
228,351,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
229,352,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
230,353,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
231,354,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
232,355,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
233,356,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
234,357,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
235,358,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
236,359,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
237,360,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
238,361,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
239,362,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.1,random,logit,0.2,none,30,1,True,0.0,0.023,0,,,0,0,0.0,0.1,0.025,2.0,1
240,363,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.1,random,logit,0.2,none,30,1,True,0.0,0.046,0,,,0,0,0.0,0.1,0.05,2.0,1
241,364,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.1,random,logit,0.2,none,30,1,True,0.0,0.046,0,,,0,0,0.0,0.1,0.05,2.0,1
